##SYN
	29	0	0	
05854812	9	0	0	a personified abstraction that teaches; 'books were his teachers'; 'experience is a demanding teacher'
05855004	9	0	0	a special abstraction; 'a thing of the spirit'; 'things of the heart'
05855125	9	0	0	the concept that something has a magnitude and can be represented in mathematical expressions by a constant or a variable
05855517	9	0	0	(physics) the smallest discrete quantity of some physical property that a system can possess (according to quantum theory)
05855748	9	0	0	a discrete amount of something that is analogous to the quantities in quantum theory
05855904	9	0	0	any distinct quantity contained in a polynomial; 'the general term of an algebraic equation of the n-th degree'
05856066	9	0	0	a quantity expressed as a number
05856217	9	0	0	the point on a scale from which positive or negative numerical quantities can be measured
05856388	9	0	0	a numerical quantity measured or assigned or computed; 'the value assigned was 16 milliseconds'
05856589	9	0	0	(mathematics) any number such that a given square matrix minus that number times the identity matrix has a zero determinant
05856867	9	0	0	a value on some scale of measurement
05856979	9	0	0	an intermediate scale value regarded as normal or usual; 'he is about average in height'; 'the snowfall this month is below average'
05857165	9	0	0	the total number of voters who participated; 'they are expecting a large vote'
05857346	9	0	0	a quantity upon which a mathematical operation is performed
05857459	9	0	0	a quantity that can assume any of a set of values
05857781	9	0	0	a variable in a logical or mathematical expression whose value determines the dependent variable; if f(x)=y, x is the independent variable
05857974	9	0	0	the number of arguments that a function can take
05858093	9	0	0	(statistics) a variable whose values are independent of changes in the values of other variables
05858317	9	0	0	an independent variable in statistics
05858407	9	0	0	either of two or more related or complementary variables
05858551	9	0	0	(statistics) an unrestricted variable in a frequency distribution
05858699	9	0	0	(statistics) a variable in a logical or mathematical expression whose value depends on the independent variable; 'if f(x)=y, y is the dependent variable'
05858936	9	0	0	a quantity that does not vary
05859071	9	0	0	a constant in the equation of a curve that can be varied to yield a family of similar curves
05859277	9	0	0	a quantity (such as the mean or variance) that characterizes a statistical population and that can be estimated by calculations from sample data
05859477	9	0	0	one of the minimum number of parameters needed to describe the state of a physical system
05859630	9	0	0	a quantity obtained by multiplication; 'the product of 2 and 3 is 6'
05859811	9	0	0	the product of all the integers up to and including a given integer; '1, 2, 6, 24, and 120 are factorials'
05859991	9	0	0	the product of a quantity by an integer; '36 is a multiple of 9'
05860200	9	0	0	a quantity that is twice as great as another; '36 is the double of 18'
05860377	9	0	0	a quantity that is three times as great as another
05860498	9	0	0	a quantity that is four times as great as another
05860639	9	0	0	the smallest multiple that is exactly divisible by every member of a set of numbers; 'the least common multiple of 12 and 18 is 36'
05860869	9	0	0	the sum of the sums of several groups of numbers
05860975	9	0	0	the sum of part of a group of numbers
05861067	9	0	0	a quantity obtained by the addition of a group of numbers
05861317	9	0	0	the highest power of a term or variable
05861463	9	0	0	the sum of the exponents of the variables in the term
05861579	9	0	0	the degree of the term in the polynomial that has the highest degree
05861716	9	0	0	a degree of one; 'all of the terms in a linear equation are of the first degree'
05861855	9	0	0	a mathematical function that is the sum of a number of terms
05862113	9	0	0	a polynomial of the fourth degree
05862268	9	0	0	a polynomial consisting of terms all of the same degree
05862410	9	0	0	a polynomial in one variable
05862501	9	0	0	a polynomial of the second degree
05862613	9	0	0	a homogeneous polynomial having at least two variables
05862721	9	0	0	(mathematics) the sum of a finite or infinite sequence of expressions
05862970	9	0	0	the sum of terms containing successively higher integral powers of a variable
05863106	9	0	0	the approach of an infinite series to a finite limit
05863302	9	0	0	an infinite series that has no limit
05863480	9	0	0	a geometric progression written as a sum
05863583	9	0	0	the sum of a series of trigonometric expressions; used in the analysis of periodic functions
05863736	9	0	0	a variable that can be used to predict the value of another variable (as in statistical regression)
05863919	9	0	0	one of the quantities in a mathematical proportion
05864047	9	0	0	(mathematics) a variable that has zero as its limit
05864177	9	0	0	a variable quantity that is random
05864351	9	0	0	a variable quantity that cannot be resolved into components
05864481	9	0	0	a generalization of the concept of a vector
05864577	9	0	0	a variable quantity that can be resolved into components
05864758	9	0	0	a vector that is the product of two other vectors
05864884	9	0	0	a real number (a scalar) that is the product of two vectors
05865034	9	0	0	a vector that is the sum of two or more other vectors
05865174	9	0	0	a line connecting a point in space to the origin of a polar coordinate system
05865311	9	0	0	a line connecting a satellite to the center of the body around which it is rotating
05865454	9	0	0	the essential factor; the all-important element; the supreme aim; 'profit is the be-all and end-all of business'
05865652	9	0	0	a component or element of the plot of a story
05865774	9	0	0	(film) a plot element that catches the viewers' attention or drives the plot; 'the McGuffin was a key element of Alfred Hitchcock's films'
05865998	9	0	0	a geometric element that has position but no extension; 'a point is defined by its coordinates'
05866199	9	0	0	(physics) a point in the ideal multidimensional phase space that is used to describe a system toward which the system tends to evolve regardless of the starting conditions of the system
05866489	9	0	0	an attractor for which the approach to its final point in phase space is chaotic
05866653	9	0	0	a point where lines intersect
05866822	9	0	0	(shipbuilding) the point of intersection between two vertical lines, one line through the center of buoyancy of the hull of a ship in equilibrium and the other line through the center of buoyancy of the hull when the ship is inclined to one side; the distance of this intersection above the center of gravity is an indication of the stability of the ship
05867283	9	0	0	the point of intersection of lines or the point opposite the base of a figure
05867413	9	0	0	one of the portions into which something is regarded as divided and which together constitute a whole; 'the written part of the exam'; 'the finance section of the company'; 'the BBC's engineering division'
05868051	9	0	0	the first part or section of something; '`It was a dark and stormy night' is a hackneyed beginning for a story'
05868272	9	0	0	an intermediate part or section; 'A whole is that which has beginning, middle, and end'- Aristotle
05868477	9	0	0	a final part or section; 'we have given it at the end of the section since it involves the calculus'; 'Start at the beginning and go on until you come to the end'
05868779	9	0	0	the most enjoyable part of a given experience; 'the trumpet solo was the high point of the concert'
05868954	9	0	0	an abstract part of something; 'jealousy was a component of his character'; 'two constituents of a musical composition are melody and harmony'; 'the grammatical elements of a sentence'; 'a key factor in her success'; 'humor: an effective ingredient of a speech'
05869407	9	0	0	an influence that works subtly to lighten or modify something; 'his sermons benefited from a leavening of humor'
05869584	9	0	0	all of something including all its component elements or parts; 'Europe considered as a whole'; 'the whole of American literature'
05869857	9	0	0	a single undivided whole; 'an idea is not a unit that can be moved from one brain to another'
05870055	9	0	0	a single person or thing; 'he is the best one'; 'this is the one I ordered'
05870180	9	0	0	a whole formed by a union of two or more elements or parts
05870365	9	0	0	a conceptual whole made up of complicated and related parts; 'the complex of shopping malls, houses, and roads created a new town'
05870615	9	0	0	a composite of mixed origin; 'the vice-presidency is a hybrid of administrative and legislative offices'
05870790	9	0	0	a complex of concurrent things; 'every word has a syndrome of meanings'
05870916	9	0	0	a rule or body of rules of conduct inherent in human nature and essential to or binding upon human society
05871140	9	0	0	a law that is believed to come directly from God
05871245	9	0	0	a guiding principle; 'the dictates of reason'
05871362	9	0	0	principles from which other truths can be derived; 'first you must learn the fundamentals'; 'let's get down to basics'
05871618	9	0	0	the principles that guide reasoning within a given field or situation; 'economic logic requires it'; 'by the logic of war'
05871792	9	0	0	(psychoanalysis) the governing principle of the id; the principle that an infant seeks gratification and fails to distinguish fantasy from reality
05872098	9	0	0	(psychoanalysis) the governing principle of the ego; the principle that as a child grows it becomes aware of the real environment and the need to accommodate to it
05872362	9	0	0	the principle of revolt against constituted authority
05872477	9	0	0	a basic truth or law or assumption; 'the principles of democracy'
05872742	9	0	0	the elementary stages of any subject (usually plural); 'he mastered only the rudiments of geometry'
05872982	9	0	0	a generalization that describes recurring facts or events in nature; 'the laws of thermodynamics'
05873884	9	0	0	a concept that is expressed by a word (in some particular language)
05874017	9	0	0	(neurophysiology) a nerve impulse resulting from a weak stimulus is just as strong as a nerve impulse resulting from a strong stimulus
05874232	9	0	0	a rule or law concerning a natural phenomenon or the function of a complex system; 'the principle of the conservation of mass'; 'the principle of jet propulsion'; 'the right-hand rule for inductive fields'
05874716	9	0	0	(hydrostatics) the apparent loss in weight of a body immersed in a fluid is equal to the weight of the displaced fluid
05874941	9	0	0	the principle that equal volumes of all gases (given the same temperature and pressure) contain equal numbers of molecules
05875148	9	0	0	(statistics) law stating that a large number of items taken at random from a population will (on the average) have the population statistics
05875392	9	0	0	a law used by auditors to identify fictitious populations of numbers; applies to any population of numbers derived from other numbers; 'Benford's law holds that 30% of the time the first non-zero digit of a derived number will be 1 and it will be 9 only 4.6% of the time'
05875723	9	0	0	(physics) statistical law obeyed by a system of particles whose wave function is not changed when two particles are interchanged (the Pauli exclusion principle does not apply)
05875988	9	0	0	the pressure of an ideal gas at constant temperature varies inversely with the volume
05876148	9	0	0	a fundamental principle of electrostatics; the force of attraction or repulsion between two charged particles is directly proportional to the product of the charges and inversely proportional to the distance between them; principle also holds for magnetic poles
05876469	9	0	0	(chemistry and physics) law stating that the pressure exerted by a mixture of gases equals the sum of the partial pressures of the gases in the mixture; the pressure of a gas in a mixture equals the pressure it would exert if it occupied the same volume alone at the same temperature
05876912	9	0	0	(chemistry) the total energy in an assembly of molecules is not distributed equally but is distributed around an average value according to a statistical distribution
05877178	9	0	0	(physics) a law expressing the distribution of energy among the molecules of a gas in thermal equilibrium
05877412	9	0	0	(chemistry) the principle that (at chemical equilibrium) in a reversible reaction the ratio of the rate of the forward reaction to the rate of the reverse reaction is a constant for that reaction
05877718	9	0	0	(psychophysics) the concept that the magnitude of a subjective sensation increases proportional to the logarithm of the stimulus intensity; based on early work by E. H. Weber
05877991	9	0	0	(physics) law obeyed by a systems of particles whose wave function changes when two particles are interchanged (the Pauli exclusion principle applies)
05878229	9	0	0	(physics) the density of an ideal gas at constant pressure varies inversely with the temperature
05878440	9	0	0	a principle of Gestalt psychology that identifies factors leading to particular forms of perceptual organization
05878771	9	0	0	(chemistry) law formulated by the English chemist William Henry; the amount of a gas that will be absorbed by water increases as the gas pressure increases
05879003	9	0	0	(physics) the principle that (within the elastic limit) the stress applied to a solid is proportional to the strain produced
05879204	9	0	0	(astronomy) the generalization that the speed of recession of distant galaxies (the red shift) is proportional to their distance from the observer
05879441	9	0	0	(astronomy) one of three empirical laws of planetary motion stated by Johannes Kepler
05879693	9	0	0	a law stating that the orbit of each planet is an ellipse with the sun at one focus of the ellipse
05879856	9	0	0	a law concerning the speed at which planets travel; a line connecting a planet to the sun will sweep out equal areas in equal times; 'Kepler's second law means that a planet's orbital speed changes with its distance from the sun'
05880187	9	0	0	a law stating that the ratio of the square of the revolutionary period (in years) to the cube of the orbital axis (in astronomical units) is the same for all planets
05880432	9	0	0	(physics) two laws governing electric networks in which steady currents flow: the sum of all the currents at a point is zero and the sum of the voltage gains and drops around any closed circuit is zero
05880715	9	0	0	a law affirming that in the long run probabilities will determine performance
05880854	9	0	0	(chemistry) law stating that every pure substance always contains the same elements combined in the same proportions by weight
05881102	9	0	0	a law affirming that to continue after a certain level of performance has been reached will result in a decline in effectiveness
05881303	9	0	0	(psychology) the principle that behaviors are selected by their consequences; behavior having good consequences tends to be repeated whereas behavior that leads to bad consequences is not repeated
05881578	9	0	0	(chemistry) law stating that the proportions in which two elements separately combine with a third element are also the proportions in which they combine together
05881867	9	0	0	(physics) the law that states any two bodies attract each other with a force that is directly proportional to the product of their masses and inversely proportional to the square of the distance between them
05882226	9	0	0	(chemistry) law stating that when two elements can combine to form more than one compound the amounts of one of them that combines with a fixed amount of the other will exhibit a simple multiple relation
05882537	9	0	0	(chemistry) the law that states the following principle: the rate of a chemical reaction is directly proportional to the molecular concentrations of the reacting substances
05882793	9	0	0	(physics) a law governing the relations between states of energy in a closed system
05883035	9	0	0	a law stating that mechanical work can be derived from a body only when that body interacts with another at a lower temperature; any spontaneous process results in an increase of entropy
05883296	9	0	0	law stating that the entropy of a substance approaches zero as its temperature approaches absolute zero
05883473	9	0	0	the law that if two bodies are in thermal equilibrium with a third body then the first two bodies are in thermal equilibrium with each other
05883688	9	0	0	the principle that if any change is imposed on a system that is in equilibrium then the system tends to adjust to a new equilibrium counteracting the change
05883992	9	0	0	(economics) the principle that when two kinds of money having the same denominational value are in circulation the intrinsically more valuable money will be hoarded and the money of lower intrinsic value will circulate more freely until the intrinsically more valuable money is driven out of circulation; bad money drives out good; credited to Sir Thomas Gresham
05884433	9	0	0	(genetics) one of two principles of heredity formulated by Gregor Mendel on the basis of his experiments with plants; the principles were limited and modified by subsequent genetic research
05884736	9	0	0	members of a pair of homologous chromosomes separate during the formation of gametes and are distributed to different gametes so that every gamete receives only one member of the pair
05884984	9	0	0	each member of a pair of homologous chromosomes separates independently of the members of other pairs so the results are random
05885187	9	0	0	(physics) the principle that a measured quantity of mass is equivalent (according to relativity theory) to a measured quantity of energy
05885412	9	0	0	rule for calculating an expected delivery date; subtract three months from the first day of the last menstrual period and add seven days to that date
05885622	9	0	0	one of three basic laws of classical mechanics
05885822	9	0	0	a body remains at rest or in motion with a constant velocity unless acted upon by an external force
05886039	9	0	0	the rate of change of momentum is proportional to the imposed force and goes in the direction of the force
05886266	9	0	0	action and reaction are equal and opposite
05886455	9	0	0	electric current is directly proportional to voltage and inversely proportional to resistance; I = E/R
05886613	9	0	0	pressure applied anywhere to a body of fluid causes a force to be transmitted equally in all directions; the force acts at right angles to any surface in contact with the fluid; 'the hydraulic press is an application of Pascal's law'
05886939	9	0	0	no two electrons or protons or neutrons in a given system can be in states characterized by the same set of quantum numbers
05887156	9	0	0	(chemistry) the principle that chemical properties of the elements are periodic functions of their atomic numbers
05887365	9	0	0	(physics) the basis of quantum theory; the energy of electromagnetic waves is contained in indivisible quanta that have to be radiated or absorbed as a whole; the magnitude is proportional to frequency where the constant of proportionality is given by Planck's constant
05887712	9	0	0	(physics) an equation that expresses the distribution of energy in the radiated spectrum of an ideal black body
05887911	9	0	0	(cosmology) the theory that the universe originated sometime between 10 billion and 20 billion years ago from the cataclysmic explosion of a small volume of matter at extremely high density and temperature
05888215	9	0	0	(cosmology) the theory that the solar system evolved from a hot gaseous nebula
05888377	9	0	0	(cosmology) the theory that the solar system was formed by the gravitational accumulation of planetesimals
05888572	9	0	0	(cosmology) the theory that the universe maintains a constant average density with matter created to fill the void left by galaxies that are receding from each other; 'the steady state theory has been abandoned in favor of the big bang theory'
05888929	9	0	0	a tentative insight into the natural world; a concept that is not yet verified but that if true would explain certain facts or phenomena; 'a scientific hypothesis that survives experimental testing becomes a scientific theory'; 'he proposed a fresh theory of alkalis that later was accepted in chemical practices'
05889575	9	0	0	a hypothetical possibility, circumstance, statement, proposal, situation, etc.; 'consider the following, just as a hypothetical'
05889762	9	0	0	the physically discrete element that Darwin proposed as responsible for heredity
05889896	9	0	0	a concept whose truth can be proved; 'scientific hypotheses are not facts'
05890021	9	0	0	a theoretical sun that moves along the celestial equator at a constant speed and completes its annual course in the same amount of time the real sun takes at variable speeds
05890249	9	0	0	a hypothetical description of a complex entity or process; 'the computer program was based on a model of the circulatory and respiratory systems'
05890642	9	0	0	(astronomy) Copernicus' astronomical model in which the Earth rotates around the sun
05890809	9	0	0	(astronomy) Ptolemy's model of the universe with the Earth at the center
05890963	9	0	0	(particle physics) a theory that involves an eleven-dimensional universe in which the weak and strong forces and gravity are unified and to which all the string theories belong
05891232	9	0	0	(particle physics) a theory that postulates that subatomic particles are one-dimensional strings
05891426	9	0	0	a listing of audit procedures to be performed in completing an audit
05891572	9	0	0	a schematic or preliminary plan
05891783	9	0	0	a hypothesis that has been formed by speculating or conjecturing (usually with little hard evidence); 'speculations about the outcome of the election'; 'he dismissed it as mere conjecture'
05892096	9	0	0	a hypothesis that is taken for granted; 'any society is built upon certain assumptions'
05892427	9	0	0	something that is required in advance; 'Latin was a prerequisite for admission'
05892651	9	0	0	required activity; 'the requirements of his work affected his health'; 'there were many demands on his time'
05892880	9	0	0	a condition that is a prerequisite
05892991	9	0	0	a requirement for admission to or completion of an academic program
05893143	9	0	0	a requirement that a student know certain languages
05893261	9	0	0	a prerequisite
05893356	9	0	0	an assumption that is taken for granted
05893512	9	0	0	an assumption that is basic to an argument
05893653	9	0	0	an incorrect conception
05893916	9	0	0	a misconception resulting from incorrect reasoning
05894143	9	0	0	a fallacy in logical argumentation
05894311	9	0	0	the logical fallacy of using as a true premise a proposition that is yet to be proved
05894460	9	0	0	the logical fallacy of supposing that an argument proving an irrelevant point has proved the point at issue
05894631	9	0	0	the fallacy of attributing human feelings to inanimate objects; `the friendly sun' is an example of the pathetic fallacy
05894814	9	0	0	the logical fallacy of assuming the conclusion in the premises; begging the question
05894972	9	0	0	the logical fallacy of believing that temporal succession implies a causal relation
05895138	9	0	0	a deliberately invalid argument displaying ingenuity in reasoning in the hope of deceiving someone
05895373	9	0	0	an unintentionally invalid argument
05895465	9	0	0	a misconception resulting from incorrect information
05895588	9	0	0	a misconception that is favorable to the person who holds it
05895723	9	0	0	an understanding of something that is not correct; 'he wasn't going to admit his mistake'; 'make no mistake about his intentions'; 'there must be some misunderstanding--I don't have a sister'
05896059	9	0	0	something many people believe that is false; 'they have the illusion that I am very wealthy'
05896379	9	0	0	an impracticable and illusory idea; 'he didn't want to burst the newcomer's bubble'
05896515	9	0	0	an illusion that misleads
05896618	9	0	0	the illusion that what you wish for is actually true
05896733	9	0	0	a mistaken or unfounded opinion or idea; 'he has delusions of competence'; 'his dreams of vast wealth are a hallucination'
05896998	9	0	0	(psychiatry) an abnormal absorption with the self; marked by communication disorders and short attention span and inability to treat others as people
05897255	9	0	0	a rare but serious syndrome of childhood characterized by withdrawal and lack of social responsiveness or interest in others and serious linguistic deficits; 'there is considerable dispute among specialists concerning infantile autism'
05897553	9	0	0	something existing in perception only; 'a ghostly apparition at midnight'
05897825	9	0	0	an (apparently) flying object whose nature is unknown; especially those considered to have extraterrestrial origins
05898035	9	0	0	a phantom ship that is said to appear in storms near the Cape of Good Hope
05898171	9	0	0	a mental representation of some haunting experience; 'he looked like he had seen a ghost'; 'it aroused specters from his past'
05898430	9	0	0	a wild delusion (especially one induced by a hallucinogenic drug)
05898568	9	0	0	a series of steps to be carried out or goals to be accomplished; 'they drew up a six-step plan'; 'they discussed plans for a new bond issue'
05899087	9	0	0	a system of projects or services intended to meet a public need; 'he proposed an elaborate program of public works'; 'working mothers rely on the day care program'
05899442	9	0	0	a long-term outline of a project or government function; 'the zoning board adopted a master plan for the new development'
05899621	9	0	0	a program of space flights undertaken by US to land a man on the Moon; 'the first lunar landing was achieved by the Apollo program on July 20, 1969'
05899831	9	0	0	a program of space flights undertaken by US in 1965 and 1966; 'under the Gemini program each crew had two astronauts'
05900010	9	0	0	a program of rocket-powered flights undertaken by US between 1961 and 1963 with the goal of putting a man in orbit around the earth; 'under the Mercury program each flight had one astronaut'
05900263	9	0	0	a program for defending a country against its enemies
05900430	9	0	0	a program for providing education
05900583	9	0	0	a program for restoring someone to good health
05900716	9	0	0	a technological program intended to explore outer space
05900888	9	0	0	the federal government's program to locate and investigate and clean up the worst uncontrolled and abandoned toxic waste sites nationwide; administered by the Environmental Protection Agency; 'some have intimated that the Superfund's money may have turned into a political slush fund'
05901248	9	0	0	a program of rehabilitation through job training with an eye to gainful employment
05901410	9	0	0	a program for setting taxes
05901508	9	0	0	a plan of action adopted by an individual or social group; 'it was a policy of retribution'; 'a politician keeps changing his policies'
05901840	9	0	0	a policy of taking direct and militant action to achieve a political or social goal
05902014	9	0	0	a policy of promoting oneself at the expense of others; used especially of national policy; 'the United States has pursued a beggar-my-neighbor policy'
05902327	9	0	0	something intended as a guide for making something else; 'a blueprint for a house'; 'a pattern for a skirt'
05902545	9	0	0	a plan for actively doing something
05902786	9	0	0	plan for conducting a battle
05902872	9	0	0	a procedure or process for obtaining an objective; 'they had to devise a system that did not depend on cooperation'
05903112	9	0	0	a system for allowing people to purchase things on credit
05903229	9	0	0	a system for interpreting and enforcing the laws
05903445	9	0	0	the legal system that allows an accused person to be temporarily released from custody (usually on condition that a sum of money guarantees their appearance at trial); 'he is out on bail'
05903738	9	0	0	a legal system for determining the facts at issue in a law suit
05903878	9	0	0	a legal system for protecting the rights of inventors
05904010	9	0	0	a legal system for assessing and collecting taxes
05904135	9	0	0	a legal system for making democratic choices
05904313	9	0	0	based on the principle of having only one member (as of a legislature) selected from each electoral district
05904616	9	0	0	based on the principle of proportional representation; voters choose between party lists, the number elected from each list being determined by the percentage cast for each list out of the total vote
05904918	9	0	0	a system for setting prices on goods or services
05905027	9	0	0	a system for advancing participants to higher-status positions
05905152	9	0	0	a plan for attaining a particular goal
05905348	9	0	0	an elaborate and systematic plan of action
05905706	9	0	0	a proposed route of travel
05905802	9	0	0	an elaborate or deceitful scheme contrived to deceive or evade; 'his testimony was just a contrivance to throw us off the track'
05906080	9	0	0	something planted secretly for discovery by another; 'the police used a plant to trick the thieves'; 'he claimed that the evidence against him was a plant'
05906305	9	0	0	an illegal scheme for making money by manipulating stock prices; the schemer persuades other people to buy the stock and then sells it himself as soon as the price of the stock rises
05906554	9	0	0	an instance of accomplishing something by scheming or trickery
05906734	9	0	0	a strategy intended to prevent or counter terrorism
05906867	9	0	0	(sports) a plan for achieving an objective in some sport
05906998	9	0	0	(figurative) a carefully thought out strategy for achieving an objective in war or politics or business or personal affairs; 'newscasters speculated about the President's game plan for an invasion'
05907251	9	0	0	a speculative scheme that depends on unstable factors that the planner cannot control; 'his proposal was nothing but a house of cards'; 'a real estate bubble'
05907479	9	0	0	a scheme or set of strategies for conducting a business campaign or a political campaign; 'they borrowed a page from the playbook of the opposition'
05907682	9	0	0	a secret scheme to do something (especially something underhand or illegal); 'they concocted a plot to discredit the governor'; 'I saw through his little game from the start'
05908000	9	0	0	a fraudulent scheme in which people are recruited to make payments to the person who recruited them while expecting to receive payments from the persons they recruit; when the number of new recruits fails to sustain the hierarchical payment structure the scheme collapses with most of the participants losing the money they put in
05908391	9	0	0	a plot intended to subvert another plot
05908520	9	0	0	a crafty and involved plot to achieve your (usually sinister) ends
05908727	9	0	0	a derogatory reference to priests who use their influence to control secular or political affairs
05908882	9	0	0	a plot to carry out some harmful or illegal act (especially a political plot)
05909097	9	0	0	a conspiracy in 1605 in England to blow up James I and the Houses of Parliament to avenge the persecution of Catholics in England; led by Guy Fawkes
05909306	9	0	0	a strategy of delay
05909384	9	0	0	(Briticism) a clever or amusing scheme or trick; 'a clever wheeze probably succeeded in neutralizing the German espionage threat'
05909585	9	0	0	(medicine) a systematic plan for therapy (often including diet)
05909730	9	0	0	(education) a program of education in liberal arts and sciences (usually in preparation for higher education)
05909921	9	0	0	a program designed for training in specific skills
05910070	9	0	0	a training program in which a person is given information about physiological processes (heart rate or blood pressure) that is not normally available with the goal of gaining conscious control of them
05910328	9	0	0	a training program to prepare you for employment
05910453	9	0	0	a planned undertaking
05910577	9	0	0	a project that generates a continuous flow of money
05910712	9	0	0	a program of vocational education
05910810	9	0	0	a program to provide jobs on public works paid for by government funds
05910940	9	0	0	a temporally organized plan for matters to be attended to
05911124	9	0	0	an agenda of things to do; 'they worked rapidly down the menu of reports'
05911255	9	0	0	a plan for setting aside money to be spent after retirement
05911560	9	0	0	a retirement savings plan that is funded by employee contributions and (often) matching contributions from the employer; contributions are made from your salary before taxes and the funds grow tax-free until they are withdrawn, at which point they can be converted into an IRA; funds can be transferred if you change employers and you can (to some extent) manage the investments yourself
05912012	9	0	0	a retirement plan that allows you to contribute a limited yearly sum toward your retirement; taxes on the interest earned in the account are deferred
05912243	9	0	0	a tax-deferred pension plan for employees of unincorporated businesses or for self-employed persons
05912399	9	0	0	a plan that allows employees to contribute to an investment pool managed the employer
05912552	9	0	0	a detailed plan or explanation to guide you in setting standards or determining a course of action; 'the president said he had a road map for normalizing relations with Vietnam'
05912814	9	0	0	an organized plan for employees of a company to buy shares of its stock
05912969	9	0	0	a program under which employees regularly accumulate shares and may ultimately assume control of the company
05913160	9	0	0	a contrived or fantastic idea; 'a figment of the imagination'
05913275	9	0	0	an idea or conclusion having general application; 'he spoke in broad generalities'
05913538	9	0	0	a basic generalization that is accepted as true and that can be used as a basis for reasoning or conduct; 'their principles of composition characterized all their works'
05913842	9	0	0	a fundamental principle or practice; 'science eroded the pillars of superstition'
05913994	9	0	0	(Islam) one of the five religious obligations accepted by all Muslims
05914234	9	0	0	the first pillar of Islam is an affirmation of faith
05914359	9	0	0	the second pillar of Islam is prayer; a prescribed liturgy performed five times a day (preferably in a mosque) and oriented toward Mecca
05914591	9	0	0	the third pillar of Islam is fasting (primarily during the month of Ramadan); Muslims abstain from food and drink and gambling and all sensuous pleasures from sunrise to sunset during Ramadan
05914851	9	0	0	the fourth pillar of Islam is almsgiving as an act of worship; 'the zakat is earmarked for the poor and disabled'
05915034	9	0	0	the fifth pillar of Islam is a pilgrimage to Mecca during the month of Dhu al-Hijja; at least once in a lifetime a Muslim is expected to make a religious journey to Mecca and the Kaaba; 'for a Muslim the hajj is the ultimate act of worship'
05915356	9	0	0	the bright positive masculine principle in Chinese dualistic cosmology; 'yin and yang together produce everything that comes into existence'
05915584	9	0	0	the dark negative feminine principle in Chinese dualistic cosmology; 'the interaction of yin and yang maintains the harmony of the universe'
05915811	9	0	0	rules in Chinese philosophy that govern spatial arrangement and orientation in relation to patterns of yin and yang and the flow of energy (qi); the favorable or unfavorable effects are taken into consideration in designing and siting buildings and graves and furniture
05916155	9	0	0	an idea that is suggested; 'the picnic was her suggestion'
05916306	9	0	0	a slight suggestion or vague understanding; 'he had no inkling what was about to happen'
05916520	9	0	0	a suggestion that is made to a person who is hypnotized that specifies an action he will perform (usually in response to a cue) after he has awakened
05916739	9	0	0	a vague idea in which some confidence is placed; 'his impression of her was favorable'; 'what are your feelings about the crisis?'; 'it strengthened my belief in his sincerity'; 'I had a feeling that she was lying'
05917174	9	0	0	the impression that something is present; 'he felt the presence of an evil force'
05917328	9	0	0	an idea evoked by some experience; 'his reaction to the news was to start planning what to do'
05917477	9	0	0	an impression (especially one that is artificial or contrived); 'he just did it for effect'
05917675	9	0	0	at the first glimpse or impression; 'at first blush the idea possesses considerable intuitive appeal but on closer examination it fails'
05917869	9	0	0	an effect that imitates a sound called for in the script of a play
05917994	9	0	0	an effect used to produce scenes that cannot be achieved by normal techniques (especially on film)
05918171	9	0	0	a special effect created on the stage
05918267	9	0	0	an idea accepted as a demonstrable truth
05918379	9	0	0	(statistics) a theorem describing how the conditional probability of a set of possible causes for a given observed event can be computed from knowledge of the probability of each cause and the conditional probability of the outcome of each cause
05918704	9	0	0	(statistics) the difficulty of applying Bayes' theorem is that the probabilities of the different causes are seldom known, in which case it may be postulated that they are all equal (sometimes known as postulating the equidistribution of ignorance)
05919034	9	0	0	an impression that something might be the case; 'he had an intuition that something had gone wrong'
05919263	9	0	0	the locus of feelings and intuitions; 'in your heart you know it is true'; 'her story would melt your bosom'
05919431	9	0	0	the power to foresee the future
05919549	9	0	0	an odd or fanciful or capricious idea; 'the theatrical notion of disguise is associated with disaster in his stories'; 'he had a whimsy about flying to the moon'; 'whimsy can be humorous to someone with time to enjoy it'
05919866	9	0	0	the idea that is intended; 'What is the meaning of this proverb?'
05920159	9	0	0	the central idea that is expanded in a document or discourse
05920272	9	0	0	a unifying idea that is a recurrent element in literary or artistic work; 'it was the usual `boy gets girl' theme'
05920482	9	0	0	a traditional theme or motif or literary convention; 'James Joyce uses the topos of the Wandering Jew in his Ulysses'
05920651	9	0	0	the meaning of a word, phrase, sentence, or text; 'a petty argument about semantics'
05920791	9	0	0	a meaning that is not expressly stated but can be inferred; 'the significance of his remark became clear only later'; 'the expectation was spread both by word and by implication'
05921123	9	0	0	the choicest or most essential or most vital part of some idea or experience; 'the gist of the prosecutor's argument'; 'the heart and soul of the Republican Party'; 'the nub of the story'
05921685	9	0	0	(plural) the most basic facts or elements; 'he told us only the bare bones of the story'
05921868	9	0	0	(metaphysics) essential nature or underlying reality
05922014	9	0	0	the essence that makes something the kind of thing it is and makes it different from any other
05922175	9	0	0	the purest and most concentrated essence of something
05922305	9	0	0	a critically important or characteristic component; 'suspense is the very stuff of narrative'
05922450	9	0	0	the general meaning or substance of an utterance; 'although I disagreed with him I could follow the tenor of his argument'
05922651	9	0	0	the pervading meaning or tenor; 'caught the general drift of the conversation'
05922809	9	0	0	a subdued emotional quality underlying an utterance; implicit meaning
